y,age,educ,female,exp,yl1,yl2,yl3,yp1,yp2,owage2,owage1
0.8422518,41,6,1,29,0.8457341,0.8438483,0.8426231,0.863245,0.8931478,0.89970898,0.858424078
0.980514,40,6,1,28,1.011906,1.069157,1.073468,0.9517758,1.090644,1.041416405,1.050526216
0.8704227,38,6,1,26,0.8819016,0.8851078,0.8875868,0.8804656,0.8978316,0.907599292,0.8783002
1.157728,41,6,1,29,0.998256,0.9598631,1.169892,1.11723,1.236949,1.787906817,1.141697714
0.9720784,42,6,1,30,1.122894,1.179202,1.177,1.043266,1.092713,1.241429193,1.374129385
1.848699,46,12,1,28,1.599677,1.55218,1.513221,1.772691,1.70463,1.288470643,1.118132636
0.99779,37,6,1,25,1.085234,0.9480789,1.012626,0.9810636,0.980514,1.130105754,1.252355322
1.062255,38,6,1,26,1.055429,0.9773023,0.9377715,1.062951,0.9607981,1.069185902,0.99751402
1.288925,40,6,1,28,1.285347,1.216987,1.220132,1.231884,1.18571,1.248905646,1.261814915
1.095584,40,6,1,28,1.086286,1.108986,1.153862,1.161418,1.143157,1.430659707,1.3972556
0.9740478,39,6,1,27,1.051314,1.088226,1.115885,0.9481316,0.9280937,0.988640872,1.281708988
1.1258,42,6,1,30,1.125939,1.052166,1.074865,1.193079,1.474305,1.515194514,1.271278979
1.083364,38,6,1,26,0.999467,1.032395,1.044769,1.034228,1.008323,1.057507796,1.02675656
0.9938016,42,6,1,30,0.9966771,0.9961607,1.04078,1.076914,1.053316,1.134572199,1.144705034
0.8678942,39,6,1,27,0.9405255,0.9144354,0.9657046,0.8804656,0.8978316,1.003600848,1.050105316
2.911909,50,16,1,28,2.280424,2.233731,2.255529,2.886309,2.894309,1.195024602,1.079692718
1.255356,40,6,1,28,1.202098,1.113664,1.148727,1.292928,1.160578,1.418003627,1.267404955
1.267039,37,6,1,25,1.416631,1.459671,1.341721,1.32191,1.453251,1.085985364,1.16741378
0.8460526,40,6,1,28,1.044768,1.050966,0.9998181,0.9140544,1.037476,1.009645143,1.090727476
1.593423,41,6,1,29,1.946354,1.969054,1.944099,1.568542,1.5733,1.031824095,1.478249454
1.039611,37,6,1,25,1.057206,1.057516,1.083423,0.9977064,1.018725,1.348366712,1.213754746
0.957434,40,6,1,28,0.8660541,0.8824797,1.009876,0.9846058,1.014576,1.055863343,1.0082217
1.063722,37,6,1,25,1.016002,1.006629,0.8809521,1.1002,1.147024,1.209560103,1.085113829
1.520073,35,6,1,23,1.552265,1.351942,1.355192,1.389136,1.358861,1.293093735,1.228832313
1.493405,35,6,1,23,1.525596,1.386036,1.389286,1.389136,1.358861,1.293818409,1.229026035
1.560686,36,6,1,24,1.645497,1.618278,1.709543,1.601965,1.5989,1.178720109,1.12398943
3.024827,52,16,0,30,2.847585,2.876365,2.863409,3.299543,3.341247,1.435035009,1.717521686
1.886513,48,12,0,30,1.701661,1.67427,1.668481,1.933436,1.863318,1.7719184,1.688680045
1.422506,47,12,0,29,1.412571,1.423462,1.426806,1.420495,1.45567,1.444966267,1.544251708
2.727746,51,16,0,29,2.757163,2.779863,2.302613,2.688354,2.680987,1.175417881,1.231712551
1.821456,44,9,0,29,1.907366,1.889236,1.877198,1.855485,1.941306,2.15313843,1.984162822
1.954959,45,16,0,23,2.060289,2.036551,2.025931,2.070613,2.031975,1.915305514,2.157677258
1.362899,43,9,0,28,1.555424,1.474992,1.683021,1.61424,2.363578,1.934446293,1.668186358
1.211334,39,6,0,27,1.129114,1.134133,1.131472,0.9560876,0.9413627,1.072688996,1.437733638
3.651228,49,16,0,27,3.093624,3.117324,3.149824,3.618561,3.609793,1.446620815,1.421424005
1.114284,41,6,0,29,1.093566,1.092352,1.095892,1.141327,1.174645,1.091890891,1.017293692
3.154119,40,9,0,25,2.321703,2.351627,2.358547,2.448938,2.854483,1.554413195,2.099136697
1.018059,39,6,0,27,1.123389,1.122878,1.095908,1.027623,1.045284,1.24161436,1.227307497
1.562499,41,9,0,26,1.43292,1.456764,1.464872,1.536899,1.544899,1.013547805,1.29215076
2.35638,43,12,0,25,1.654319,1.677019,1.59772,2.33168,2.328679,1.380369648,1.307128004
1.447206,41,6,0,29,1.110354,1.116803,1.147969,1.464179,1.461445,1.60032175,1.322420227
1.27791,42,6,0,30,1.248975,1.271675,1.23013,1.180751,1.083008,1.654696968,1.090043918
2.265252,42,16,0,20,2.182961,2.233115,2.242622,2.233191,2.253827,1.32100314,1.274741921
1.486992,40,6,0,28,1.974987,2.012365,1.722208,1.461392,1.613973,1.466878241,1.527196518
1.400754,39,9,0,24,1.522743,1.585806,1.181814,1.413959,1.422118,1.373177526,1.473481099
1.711206,40,6,0,28,1.507599,1.521004,1.535321,1.690854,1.692008,2.07796378,1.337546674
1.053327,36,6,0,24,0.8852138,0.8875868,0.8873864,1.056063,1.065337,1.365243968,1.068733398
1.708433,37,12,0,19,1.276873,1.299573,1.246312,1.647286,1.647748,1.117382096,0.991413945
1.048203,40,6,1,28,0.9910388,1.063353,1.065744,1.020902,1.055314,1.269781711,1.220247443
2.045774,48,12,1,30,1.93504,1.840839,1.862703,2.27459,2.246278,2.033980906,2.177353966
2.078176,45,9,0,30,1.44342,1.43379,2.393628,1.518461,1.58981,1.785197884,1.983359748
1.936526,45,9,0,30,1.785084,1.731122,1.791599,1.911826,1.910282,1.339914281,1.618222943
2.548612,43,12,1,25,2.53316,2.51351,2.500143,2.54818,2.555965,2.48918284,2.695106886
3.452641,49,16,1,27,3.262924,3.127338,3.061585,3.523742,3.544541,2.584652372,2.385859704
1.742727,44,12,0,26,1.648115,1.658739,1.697787,1.684528,1.634961,1.467606876,1.804846342
3.78011,43,16,0,21,3.859619,3.884995,3.891526,3.750982,3.728241,2.405731156,2.767679236
1.630709,42,6,0,30,1.517,1.5397,1.490715,1.816081,1.810377,1.406478659,1.558099651
1.758357,42,9,0,27,1.491329,1.360535,0.9228712,2.020766,2.004623,2.166150723,1.47620597
2.503438,39,6,0,27,2.561863,2.589309,2.621809,2.455233,2.48964,1.389807824,1.978517482
2.50099,42,9,0,27,2.482574,2.532847,2.482061,2.463248,2.599618,2.629260222,2.716960261
2.616873,42,12,0,24,2.381769,2.412742,2.435442,2.59225,2.603177,2.631172289,2.4182625
1.952057,42,12,0,24,2.179918,2.057594,2.145522,2.158006,2.162539,1.962565019,1.998255043
1.711251,43,9,0,28,1.735952,1.766998,1.789698,1.685652,1.693652,1.385984,1.491780574
2.116873,38,9,0,23,2.083395,2.107095,2.139595,2.106452,2.111419,1.794738353,1.716323719
1.341281,41,6,0,29,1.942895,1.932979,1.953511,1.360801,1.506002,1.454769,1.871864745
1.698174,41,9,0,26,1.720874,1.528,1.530988,1.683375,1.612155,1.661310268,1.614784952
2.447047,43,9,1,28,2.433869,2.238479,2.213734,2.459414,2.467413,2.010696514,2.065351371
1.971734,42,6,0,30,1.919866,1.951076,1.898854,1.951036,1.959036,1.643993254,1.727262556
1.840657,42,6,0,30,1.827293,1.858562,1.79877,1.820643,1.828643,1.652315603,1.729724604
1.921961,47,12,1,29,1.824359,1.822693,1.939809,1.909901,1.884301,2.287140865,1.213751668
1.056639,41,9,0,26,0.9036068,0.903914,0.8292362,1.075315,1.031265,1.16580625,0.929305722
1.427968,42,12,1,24,1.188047,1.216949,1.219099,1.421126,1.463755,1.253359358,1.232419557
1.505004,41,6,0,29,1.474051,1.43905,1.444228,1.453577,1.416597,1.357863217,1.338989917
1.935287,44,9,0,29,1.83872,1.84558,1.848836,1.982512,1.925377,1.687746059,1.585045133
1.289509,41,6,0,29,1.572847,1.503526,1.506637,1.310631,1.292414,1.243226471,1.574775179
0.9880914,42,6,1,30,1.158934,1.174435,1.113835,0.9674134,0.9544021,1.03134067,1.177714752
1.811252,42,6,0,30,1.910985,1.941906,1.96316,1.893158,1.925291,1.393914501,1.694206599
2.254023,43,12,0,25,2.263388,2.240567,2.243079,2.204892,2.193126,1.937807353,2.010528154
1.433288,42,6,0,30,1.371436,1.402036,1.316102,1.52332,1.560648,1.234011026,1.090870165
2.272058,42,12,1,24,2.123813,2.08433,2.014395,2.244065,2.24177,1.441905261,1.115212027
1.489966,40,6,0,28,1.275872,1.34151,1.258797,1.418123,1.461842,1.170591075,1.509933794
2.034993,46,12,0,28,2.062238,2.059108,2.082808,2.016577,1.994105,1.122672869,1.136388461
1.020895,42,6,1,30,0.9738463,0.9790857,0.9997751,1.019433,1.016652,1.149156198,1.109011293
1.428594,43,9,0,28,1.461216,1.483916,1.507616,1.451858,2.03764,1.354879149,1.631105567
0.9893273,41,6,1,29,0.9966771,0.9908619,1.030375,1.050517,1.033114,1.134623334,1.144705034
0.9716976,41,9,0,26,1.032879,0.9308798,0.8541172,0.9410976,0.973556,0.930516506,0.993227775
1.43148,40,6,0,28,1.92037,1.718694,1.675947,1.413959,1.410991,1.155530571,1.131180988
1.306875,40,6,0,28,1.412157,1.110023,1.189043,1.324916,1.345886,1.475308395,1.394353957
2.011266,42,9,0,27,1.98786,1.926994,1.915042,2.123889,2.137255,2.399155569,2.486078373
1.195284,45,9,0,30,1.227124,1.249824,1.273524,1.170584,1.144984,1.824904564,1.685496486
2.584296,41,6,0,29,2.623599,2.622616,2.608999,2.582835,2.585711,1.770255332,1.743864387
1.813147,41,6,0,29,1.921267,1.797714,1.540058,1.738352,1.672576,1.405134762,1.634902066
1.280298,42,6,1,30,1.038238,1.033832,1.032873,1.256984,1.281292,2.456635424,1.135566095
1.031076,41,6,0,29,1.053776,1.077476,1.109976,1.000476,1.174227,1.146541737,1.08636255
1.631071,41,6,0,29,1.825355,1.821709,1.436823,1.631573,1.605973,1.630709455,1.661157678
1.248418,40,6,0,28,1.519146,1.495601,1.529134,1.242695,1.178618,1.432007849,1.321395538
0.9660627,41,6,1,29,1.08976,1.172222,1.083048,0.8648978,0.8978316,1.116935851,1.264981157
1.858335,42,12,0,24,1.765488,1.788188,1.797731,1.846071,1.82047,2.296929481,1.223171028
3.168225,42,12,0,24,2.75713,2.786662,2.72213,3.121807,3.227546,2.479265257,2.491434574
1.161885,42,6,1,30,1.377006,1.375891,1.401373,1.332667,1.157676,1.560423707,1.415610358
2.171098,39,6,1,27,2.230459,2.253159,2.20242,2.102707,2.126953,1.271311713,1.280744536
1.11512,40,6,0,28,1.218136,1.30512,1.281186,1.113988,1.290685,1.263278167,1.353691123
1.715531,40,6,0,28,1.603639,1.672002,1.608127,1.661217,1.614459,1.588725541,1.560502854
2.595526,41,9,0,26,2.638976,2.662676,2.695175,2.689991,2.58477,2.456646381,2.424643379
1.426367,41,6,0,29,1.367518,1.373233,1.365555,1.41796,1.455287,1.398699882,1.409248427
1.123156,39,6,0,27,1.05075,1.076201,1.037968,1.090723,1.067095,0.994247656,1.04856784
1.611072,41,6,0,29,1.626136,1.627391,1.582342,1.600445,1.606592,1.387809719,1.248737047
1.640966,42,9,0,27,1.673273,1.695973,1.554172,1.586938,1.437217,1.341810103,1.621732882
1.256196,40,6,1,28,1.221955,1.216949,1.219099,1.249838,1.222151,1.253493621,1.232335988
1.070884,42,6,0,30,1.150337,1.185131,1.184506,1.084815,1.281255,1.376756092,1.365796644
1.126776,45,9,1,30,1.029436,0.9552205,0.9230315,1.062522,1.063247,1.355250563,1.219250498
0.8757665,25,6,1,13,1.050051,1.022905,0.9686493,0.8446596,0.8931478,0.885217789,0.982024412
1.341822,39,9,0,24,1.415503,1.405983,1.428683,1.685652,1.680817,1.423346824,1.30965494
2.107504,39,9,0,24,2.027699,1.831406,1.786821,2.036284,2.027876,1.601749214,1.510916148
1.126184,38,6,0,26,1.156916,1.150157,1.136235,1.337898,1.332007,1.322860943,1.04804528
2.247839,45,12,1,27,2.293736,2.316436,2.34924,2.246433,2.230124,1.585431686,1.372570458
1.255162,40,6,0,28,1.274882,1.12894,1.074522,1.237357,1.275141,1.263853765,1.146612227
1.398196,42,12,0,24,1.556904,1.637393,1.660093,1.389789,1.427116,1.414082892,1.185665915
1.118024,40,6,0,28,0.8503914,0.8548864,0.8467441,1.136912,1.093223,1.146053801,0.883237538
1.312762,39,6,0,27,1.25192,1.27462,1.17171,1.34087,1.349474,1.289481482,1.225946094
1.068939,39,6,0,27,1.752994,1.62759,1.420547,1.286466,1.071491,1.265996181,1.457793941
1.046393,41,6,0,29,1.041427,1.208691,1.224065,1.055314,1.243638,1.377130954,1.367192926
1.293361,39,6,1,27,1.360237,1.364307,1.318812,1.228932,1.194706,1.295034334,1.340759847
0.880473,40,6,1,28,0.8898079,0.9244801,0.9040432,0.9977188,1.005665,1.290425447,0.911505796
1.459864,47,12,1,29,1.778571,1.78067,1.776671,1.455804,1.826246,1.386278028,1.262190481
1.763966,38,6,0,26,1.893407,1.869863,1.948518,1.781749,1.807696,1.917033957,2.158270089
1.40668,42,6,0,30,1.211178,1.153365,1.208032,1.350469,1.509475,1.3576096,1.339693176
1.268746,40,9,0,25,1.6378,1.715354,1.939205,1.778588,1.752988,1.161454611,1.428453789
1.307644,41,9,0,26,1.1185,0.994287,1.026787,1.325216,1.253996,1.177799008,1.061990942
0.9893273,39,6,1,27,0.9915003,0.9908619,1.04078,1.046393,1.026973,1.134623334,1.144745439
0.9848329,39,6,1,27,0.9483688,0.9710688,0.916651,0.9779906,1.006225,1.014314044,0.952349612
1.383456,40,9,0,25,1.387291,1.41109,1.43379,1.37395,1.371738,1.290761321,1.337619008
1.160122,37,6,1,25,1.291447,1.274017,1.255797,1.773099,1.789449,1.401264473,1.703455327
1.629841,38,6,0,26,1.864754,1.611455,1.601182,1.646965,1.738742,1.475126641,1.452281072
1.044325,41,6,1,29,1.037477,1.039642,1.040203,1.047298,1.063314,1.152425762,1.102096019
0.863245,40,9,1,25,0.9131283,0.9147067,0.9153798,0.9712655,1.243638,0.974582884,0.941062604
0.9893273,36,6,1,24,0.9862964,0.9584656,1.025132,1.046393,1.033114,1.134623334,1.144786054
1.78383,38,6,0,26,1.80653,1.846916,1.35169,1.648264,1.6305,1.163905,1.325081792
1.55564,38,6,0,26,1.602685,1.504177,1.504908,1.544914,1.486681,1.469386957,1.491402915
1.070884,41,9,0,26,1.514401,1.496635,1.537132,1.045284,1.053284,1.028794855,1.76616442
1.820073,42,6,0,30,1.40112,1.335521,1.358892,2.011922,1.763321,1.640069277,1.374516772
1.257291,41,6,0,29,1.352321,0.7666624,1.251554,1.374024,1.412121,1.20735251,1.049891472
0.9848329,39,6,1,27,0.9810653,0.9908619,1.035591,1.050517,1.022857,1.134674699,1.144826883
1.622551,40,6,0,28,1.621656,1.622953,1.622799,1.618441,1.620077,1.830050051,1.578932615
0.9712269,39,6,1,27,1.067079,1.089728,1.100082,0.9689416,0.9779906,1.322013001,1.1286075
1.417597,39,6,0,27,1.448197,1.464319,1.435956,1.303886,1.413601,1.449903103,1.421564352
2.919784,48,12,0,30,3.135612,3.166365,3.239632,2.895135,2.772589,1.308656231,1.346440013
1.880387,42,12,1,24,2.787525,2.735615,2.726924,1.749112,1.749859,1.332645326,2.086066559
1.609846,45,12,1,27,1.601965,1.86249,1.864091,1.607202,1.632968,1.536947,1.675068566
1.762172,45,9,0,30,1.789454,1.812154,1.84667,1.748795,1.738432,1.59662862,1.459978188
1.096087,39,6,0,27,1.27125,1.215713,1.186021,1.167082,1.175053,1.151808103,1.090392472
1.67454,41,9,0,26,1.667522,1.742402,1.737171,1.64589,1.65389,1.26145325,1.242744563
1.070884,40,6,0,28,1.028795,1.18927,1.204406,1.084815,1.281255,1.376756092,1.367354875
1.846474,41,6,0,29,1.642547,1.691522,1.72832,1.675725,1.622482,1.19393474,1.662425426
1.061179,39,6,1,27,1.003299,1.024009,1.028039,1.056116,1.050615,1.287671883,1.0834792
1.237628,41,6,0,29,1.340079,1.50491,1.139969,1.253652,0.9852836,1.147958095,1.210069762
1.843798,40,6,0,28,1.570353,1.569967,1.573868,1.839043,1.869051,1.368710943,1.50473411
1.457353,41,9,0,26,1.387291,1.41109,1.43379,1.446709,1.445217,1.286578472,1.337619008
0.9552806,39,6,1,27,1.036781,1.0763,1.1088,0.957434,1.150307,1.131048729,1.158252629
0.9742421,42,6,0,30,1.240901,1.289295,1.256404,0.9060155,1.02549,1.037450315,1.364914636
1.049652,39,6,0,27,0.9877082,1.146583,1.145706,1.132128,1.245937,1.178989931,1.367881629
1.126184,45,9,0,30,1.148884,1.015695,1.048195,1.095584,1.261238,1.221404343,0.9850506
1.759859,38,6,0,26,1.161885,1.316205,1.308435,1.698812,1.120591,1.640675204,1.471180166
1.286947,36,6,1,24,1.302248,1.298358,1.255004,1.276178,1.283877,1.394992545,1.254419292
1.18571,39,6,1,27,1.064665,1.120745,1.112867,1.201736,1.230406,1.425378268,1.15733957
1.261238,42,6,0,30,1.33314,1.333116,1.326862,1.300177,1.353986,1.463799572,1.508489737
0.8928955,42,9,1,27,0.976612,0.9658468,0.9630201,0.9163976,0.9914411,0.922533669,0.937437633
0.971761,41,6,1,29,0.9821212,1.067778,1.040964,1.004305,1.041454,1.220428154,1.119052106
2.195789,42,6,0,30,1.979085,1.578902,1.52156,2.167802,2.283657,1.553233409,1.332495445
1.828708,38,12,0,20,1.890916,1.905195,1.94274,2.228546,2.135317,2.230087143,1.833072478
1.651738,37,9,0,22,1.325858,1.059815,1.020939,1.636088,1.632174,1.28629838,1.198506139
1.132944,39,6,1,27,1.09939,1.074396,1.016968,1.069692,1.053316,1.048322211,1.051412164
1.70098,39,6,0,27,1.323555,1.355045,1.3777,1.867374,1.649329,1.601012815,1.392071285
1.759697,38,6,0,26,1.323555,1.354957,1.377657,1.589742,1.632427,1.599285844,1.392071285
1.5208,45,12,1,27,1.524487,1.508719,1.511458,1.529225,1.527155,1.273713448,1.364590955
1.191397,36,6,0,24,1.280249,1.170021,1.147938,1.185537,1.144225,1.097377604,1.202421836
0.863245,41,9,1,26,0.9131283,0.9147067,0.9153798,0.9712655,1.243638,0.974582884,0.941062604
1.220263,38,6,0,26,0.8438329,0.8426231,0.8507397,1.173278,1.108608,1.132326617,0.968275567
1.473668,43,12,0,25,1.605218,1.726582,1.418755,1.524704,1.5216,1.652708911,1.490185653
1.297537,38,9,0,23,1.306488,1.329188,1.374173,1.287555,1.357856,1.255816204,1.215428955
1.188042,38,9,0,23,1.149476,1.116249,1.148749,0.9340497,0.9955843,1.035524813,1.129456333
0.863245,38,6,1,26,0.8422518,0.8457341,0.8438483,0.8931478,0.955956,0.949383673,0.912249119
3.947043,47,16,0,25,3.959397,4.001388,4.024088,4.22359,4.230834,1.922801267,1.668810313
1.143884,42,6,0,30,1.519465,1.510358,1.55997,1.097091,1.11347,1.075824834,1.276282215
1.13463,40,6,1,28,1.055656,1.1486,1.113629,1.118845,1.126084,1.398367991,1.258745468
2.319604,38,9,1,23,2.086591,2.162253,2.184953,2.281653,2.373243,1.234139471,1.297022911
1.387291,38,6,1,26,1.522183,1.351595,1.525836,1.505491,1.510741,1.505572289,1.513457896
1.96375,37,6,0,25,1.71811,1.690517,1.627707,2.091528,2.659494,1.832487622,1.722215137
1.007106,38,6,1,26,1.032848,1.055548,1.043261,1.012777,1.041244,1.05214682,1.058234203
1.309003,41,6,1,29,1.334542,1.307403,1.274416,1.294028,1.599123,1.506366083,1.514279982
1.532798,38,6,1,26,1.635561,1.653008,1.606551,1.51588,1.498002,1.157289013,1.221529599
0.950962,36,6,1,24,0.8438483,1.005358,0.8540387,0.9387418,0.9396544,1.12287688,1.099632676
2.199558,44,9,0,29,2.224797,2.277219,2.202261,2.305629,2.285877,1.605762676,1.564847006
1.022983,38,6,1,26,1.007078,1.009414,1.010001,1.09829,1.148913,1.174958182,1.00257763
1.352038,38,6,0,26,1.180604,1.203304,1.227004,1.332007,1.311055,1.271771222,1.311002708
2.210141,42,12,0,24,2.190617,2.244056,2.196485,2.275865,2.256289,1.605612028,1.565367514
1.062794,38,6,0,26,1.028856,1.051556,1.075256,1.054624,1.061285,1.014952175,0.93168854
1.222785,39,6,1,27,1.10855,1.189403,1.20838,1.187475,1.200011,1.186304263,1.189025203
1.296762,36,6,1,24,1.118024,1.140724,1.086306,1.284303,1.413784,1.480428621,1.046075074
2.113523,37,9,0,22,1.708115,1.672859,1.599276,2.068221,2.064314,1.571463967,1.312516339
1.136384,36,6,1,24,1.137685,1.1486,1.121749,1.11478,1.122147,1.398329121,1.257306363
0.9848329,36,6,1,24,0.9915003,0.9961607,1.035591,1.021287,1.012494,1.134674699,1.144745439
1.157442,41,6,1,29,1.090167,1.112867,1.142,1.140535,1.128424,1.237233576,1.169759271
0.9321003,37,6,1,25,1.007256,1.030956,0.962353,0.9757831,0.9510831,1.003618723,1.027251843
1.63946,42,9,0,27,1.581469,1.342855,1.365555,1.726261,1.703665,1.461053653,1.421044355
1.223691,39,6,0,27,1.100727,1.126794,1.134549,1.062794,1.223654,1.304605937,1.41637019
1.30206,42,6,0,30,1.258909,1.281947,1.249951,1.284428,1.271225,1.274869333,1.387815757
1.317915,38,6,0,26,1.206173,1.30514,1.274158,1.323344,1.441301,1.672052117,1.241195761
0.9867616,39,6,1,27,1.102698,1.210701,1.12197,0.9652132,1.012494,1.103860234,1.26449293
1.083364,41,6,1,29,1.007023,1.024851,1.044769,1.034228,1.008323,1.057507796,1.02524536
1.246205,34,6,0,22,1.402176,1.324197,1.350702,1.491711,1.603227,1.823263998,1.541834613
1.242735,42,6,1,30,1.154706,1.129056,1.143858,1.223903,1.331486,1.456151821,1.258199415
1.214013,36,6,1,24,1.178591,1.126203,1.142951,1.181734,1.071189,1.526733644,1.130721954
3.035269,43,9,0,28,2.123182,2.121839,2.119612,3.912384,3.860711,1.223886391,1.162948366
1.297537,37,6,0,25,1.322851,1.345551,1.386443,1.38198,1.378294,1.607340666,1.492914871
3.297032,38,12,1,20,2.54136,2.552309,2.550454,3.271432,3.279433,1.35051264,1.103731972
1.224611,38,6,0,26,1.385464,1.416539,1.3762,1.18217,1.173763,1.254908765,1.232945369
1.229059,36,6,1,24,0.999176,1.004346,1.002599,1.140484,1.185954,1.39373405,1.207808149
1.283068,36,6,0,24,1.630705,1.591281,1.623781,1.231884,1.325265,1.248248543,1.416370487
1.069295,40,9,1,25,0.9585907,1.241893,1.493185,1.012494,1.061316,1.013167628,1.357361212
1.17028,38,6,0,26,1.15431,1.149069,1.151924,1.201316,1.309399,1.482614397,1.404357261
1.211334,35,6,0,23,0.9879566,1.027885,1.069875,0.9560876,0.9413627,1.072688996,1.278352302
1.441701,36,6,0,24,2.303887,1.895594,1.78078,1.411101,1.369209,1.240997703,1.472114039
1.272837,39,6,0,27,1.112741,1.172652,1.196733,1.254129,1.323464,1.159910518,1.102404326
1.563711,39,9,1,24,1.382762,1.35736,1.601153,1.609498,1.661624,1.72340829,1.329310189
1.566129,37,6,0,25,1.07689,1.117584,1.140284,1.478584,1.516069,1.819245616,1.368250091
1.084046,42,6,1,30,1.079413,0.9690235,0.9551709,1.027584,0.9826809,1.251840875,1.26871773
1.337918,42,6,1,30,1.33089,1.262233,1.266695,1.27791,1.23231,1.24820374,1.260288334
1.221164,37,6,0,25,1.16992,1.22559,1.089252,1.207976,1.218678,1.521820123,1.309419708
1.367627,38,6,0,26,1.407305,1.373631,1.378631,1.453577,1.257291,1.107219385,1.25027253
1.129987,38,6,1,26,1.132316,1.138985,1.103809,1.11478,1.13526,1.398470883,1.257400556
0.957434,39,6,1,27,1.03679,1.037559,0.9562722,0.973556,0.9721065,1.065743104,1.132775778
1.221678,37,6,1,25,0.8438483,0.8426231,0.8507397,1.000476,1.076914,1.187554591,1.075218115
